"ORIG_FIPS","DEST_FIPS","origin_county","destination_county","ALLALL","WRKALL","NWKALL","ALLSOV","ALLHOV","ALLTRN","ALLWALK","ALLBIKE","Origin_Long","Origin_Lat","Dest_Long","Dest_Lat"
13085,13121,"DAWSON","FULTON",3691,1862,1829,2119,1570,2,0,0,-84.17054,34.44427,-84.467627,33.789892
13085,13135,"DAWSON","GWINNETT",2166,1016,1150,1162,1004,0,0,0,-84.17054,34.44427,-84.023657,33.961676
13085,13139,"DAWSON","HALL",7558,2574,4984,3659,3899,0,0,0,-84.17054,34.44427,-83.819766,34.316798
13085,13151,"DAWSON","HENRY",2,0,2,0,2,0,0,0,-84.17054,34.44427,-84.154174,33.452972
13085,13223,"DAWSON","PAULDING",9,1,8,1,8,0,0,0,-84.17054,34.44427,-84.867312,33.920496
13085,13247,"DAWSON","ROCKDALE",1,1,0,1,0,0,0,0,-84.17054,34.44427,-84.026652,33.65421
13085,13255,"DAWSON","SPALDING",2,0,2,0,2,0,0,0,-84.17054,34.44427,-84.284165,33.260886
13085,13297,"DAWSON","WALTON",43,12,31,14,29,0,0,0,-84.17054,34.44427,-83.733833,33.781544
13089,13013,"DEKALB","BARROW",3879,2296,1583,2510,1364,5,0,0,-84.226356,33.77148,-83.712737,33.993199
13089,13015,"DEKALB","BARTOW",1254,654,600,721,530,3,0,0,-84.226356,33.77148,-84.840525,34.237806
13089,13045,"DEKALB","CARROLL",1094,529,565,562,530,2,0,0,-84.226356,33.77148,-85.079807,33.582781
13089,13057,"DEKALB","CHEROKEE",7421,4111,3310,4362,3017,42,0,0,-84.226356,33.77148,-84.476236,34.243896
13089,13063,"DEKALB","CLAYTON",56220,28422,27798,28309,25342,2469,52,48,-84.226356,33.77148,-84.357684,33.541836
13089,13067,"DEKALB","COBB",60924,32683,28241,33825,26113,982,0,4,-84.226356,33.77148,-84.576684,33.941426
13089,13077,"DEKALB","COWETA",3089,1653,1436,1781,1267,41,0,0,-84.226356,33.77148,-84.763334,33.353446
13089,13085,"DEKALB","DAWSON",561,255,306,312,249,0,0,0,-84.226356,33.77148,-84.17054,34.44427
13089,13089,"DEKALB","DEKALB",2365863,596893,1768970,919829,1292336,18685,120708,14305,-84.226356,33.77148,-84.226356,33.77148
13089,13097,"DEKALB","DOUGLAS",5493,3100,2393,3126,2280,87,0,0,-84.226356,33.77148,-84.767979,33.701813
13089,13113,"DEKALB","FAYETTE",4808,2385,2423,2566,2204,38,0,0,-84.226356,33.77148,-84.494169,33.4139
13089,13117,"DEKALB","FORSYTH",11592,5860,5732,6703,4807,82,0,0,-84.226356,33.77148,-84.125061,34.225486
13089,13121,"DEKALB","FULTON",618848,269825,349023,303083,277153,32095,4428,2089,-84.226356,33.77148,-84.467627,33.789892
13089,13135,"DEKALB","GWINNETT",298510,106096,192414,138401,157735,1111,642,621,-84.226356,33.77148,-84.023657,33.961676
13089,13139,"DEKALB","HALL",3659,2030,1629,2211,1442,6,0,0,-84.226356,33.77148,-83.819766,34.316798
13089,13151,"DEKALB","HENRY",46564,16160,30404,21545,24826,139,21,33,-84.226356,33.77148,-84.154174,33.452972
13089,13217,"DEKALB","NEWTON",14980,7247,7733,8024,6844,112,0,0,-84.226356,33.77148,-83.850189,33.555014
13089,13223,"DEKALB","PAULDING",3688,2122,1566,2267,1409,12,0,0,-84.226356,33.77148,-84.867312,33.920496
13089,13247,"DEKALB","ROCKDALE",45342,14300,31042,19450,25641,152,33,66,-84.226356,33.77148,-84.026652,33.65421
13089,13255,"DEKALB","SPALDING",1343,806,537,828,505,10,0,0,-84.226356,33.77148,-84.284165,33.260886
13089,13297,"DEKALB","WALTON",9144,4429,4715,5043,4084,17,0,0,-84.226356,33.77148,-83.733833,33.781544
13097,13013,"DOUGLAS","BARROW",5,4,1,4,1,0,0,0,-84.767979,33.701813,-83.712737,33.993199
13097,13015,"DOUGLAS","BARTOW",842,468,374,515,327,0,0,0,-84.767979,33.701813,-84.840525,34.237806
13097,13045,"DOUGLAS","CARROLL",28677,8725,19952,12614,15906,8,103,46,-84.767979,33.701813,-85.079807,33.582781
13097,13057,"DOUGLAS","CHEROKEE",812,474,338,519,293,0,0,0,-84.767979,33.701813,-84.476236,34.243896
13097,13063,"DOUGLAS","CLAYTON",3689,2422,1267,2297,1325,67,0,0,-84.767979,33.701813,-84.357684,33.541836
13097,13067,"DOUGLAS","COBB",69906,22670,47236,31479,37968,46,281,132,-84.767979,33.701813,-84.576684,33.941426
13097,13077,"DOUGLAS","COWETA",5005,2506,2499,2740,2265,0,0,0,-84.767979,33.701813,-84.763334,33.353446
13097,13085,"DOUGLAS","DAWSON",4,1,3,4,0,0,0,0,-84.767979,33.701813,-84.17054,34.44427
13097,13089,"DOUGLAS","DEKALB",5776,3276,2500,3287,2396,93,0,0,-84.767979,33.701813,-84.226356,33.77148
13097,13097,"DOUGLAS","DOUGLAS",464448,86498,377950,166302,277781,283,17804,2278,-84.767979,33.701813,-84.767979,33.701813
13097,13113,"DOUGLAS","FAYETTE",2413,1344,1069,1440,973,0,0,0,-84.767979,33.701813,-84.494169,33.4139
13097,13117,"DOUGLAS","FORSYTH",159,74,85,78,81,0,0,0,-84.767979,33.701813,-84.125061,34.225486
13097,13121,"DOUGLAS","FULTON",56287,23584,32703,27609,27713,935,1,29,-84.767979,33.701813,-84.467627,33.789892
13097,13135,"DOUGLAS","GWINNETT",1052,669,383,659,388,5,0,0,-84.767979,33.701813,-84.023657,33.961676
13097,13139,"DOUGLAS","HALL",6,2,4,5,1,0,0,0,-84.767979,33.701813,-83.819766,34.316798
13097,13151,"DOUGLAS","HENRY",700,405,295,429,271,0,0,0,-84.767979,33.701813,-84.154174,33.452972
13097,13217,"DOUGLAS","NEWTON",170,63,107,68,102,0,0,0,-84.767979,33.701813,-83.850189,33.555014
13097,13223,"DOUGLAS","PAULDING",40897,10936,29961,16407,24421,18,10,41,-84.767979,33.701813,-84.867312,33.920496
13097,13247,"DOUGLAS","ROCKDALE",232,130,102,148,84,0,0,0,-84.767979,33.701813,-84.026652,33.65421
13097,13255,"DOUGLAS","SPALDING",116,57,59,67,49,0,0,0,-84.767979,33.701813,-84.284165,33.260886
13097,13297,"DOUGLAS","WALTON",35,10,25,11,24,0,0,0,-84.767979,33.701813,-83.733833,33.781544
13113,13013,"FAYETTE","BARROW",5,2,3,4,1,0,0,0,-84.494169,33.4139,-83.712737,33.993199
13113,13015,"FAYETTE","BARTOW",12,4,8,6,6,0,0,0,-84.494169,33.4139,-84.840525,34.237806
13113,13045,"FAYETTE","CARROLL",1240,636,604,823,417,0,0,0,-84.494169,33.4139,-85.079807,33.582781
13113,13057,"FAYETTE","CHEROKEE",97,43,54,43,54,0,0,0,-84.494169,33.4139,-84.476236,34.243896
13113,13063,"FAYETTE","CLAYTON",56774,15241,41533,23137,33445,38,58,96,-84.494169,33.4139,-84.357684,33.541836
13113,13067,"FAYETTE","COBB",3458,1981,1477,2098,1356,4,0,0,-84.494169,33.4139,-84.576684,33.941426
13113,13077,"FAYETTE","COWETA",51002,15059,35943,21788,29161,0,4,49,-84.494169,33.4139,-84.763334,33.353446
