"ORIG_FIPS","DEST_FIPS","origin_county","destination_county","ALLALL","WRKALL","NWKALL","ALLSOV","ALLHOV","ALLTRN","ALLWALK","ALLBIKE","Origin_Long","Origin_Lat","Dest_Long","Dest_Lat"
13117,13117,"FORSYTH","FORSYTH",806302,160639,645663,298821,481725,2,22994,2760,-84.125061,34.225486,-84.125061,34.225486
13117,13121,"FORSYTH","FULTON",153871,54650,99221,67684,85204,431,340,212,-84.125061,34.225486,-84.467627,33.789892
13117,13135,"FORSYTH","GWINNETT",80297,29820,50477,36662,43580,16,0,39,-84.125061,34.225486,-84.023657,33.961676
13117,13139,"FORSYTH","HALL",24608,11565,13043,13888,10717,0,0,3,-84.125061,34.225486,-83.819766,34.316798
13117,13151,"FORSYTH","HENRY",110,52,58,68,42,0,0,0,-84.125061,34.225486,-84.154174,33.452972
13117,13217,"FORSYTH","NEWTON",78,34,44,41,37,0,0,0,-84.125061,34.225486,-83.850189,33.555014
13117,13223,"FORSYTH","PAULDING",317,170,147,176,141,0,0,0,-84.125061,34.225486,-84.867312,33.920496
13117,13247,"FORSYTH","ROCKDALE",141,77,64,85,56,0,0,0,-84.125061,34.225486,-84.026652,33.65421
13117,13255,"FORSYTH","SPALDING",4,3,1,4,0,0,0,0,-84.125061,34.225486,-84.284165,33.260886
13117,13297,"FORSYTH","WALTON",559,292,267,318,241,0,0,0,-84.125061,34.225486,-83.733833,33.781544
13121,13013,"FULTON","BARROW",3740,2321,1419,2270,1409,61,0,0,-84.467627,33.789892,-83.712737,33.993199
13121,13015,"FULTON","BARTOW",5543,3105,2438,3165,2348,30,0,0,-84.467627,33.789892,-84.840525,34.237806
13121,13045,"FULTON","CARROLL",6616,3778,2838,3997,2568,51,0,0,-84.467627,33.789892,-85.079807,33.582781
13121,13057,"FULTON","CHEROKEE",71351,30699,40652,35567,35437,295,15,37,-84.467627,33.789892,-84.476236,34.243896
13121,13063,"FULTON","CLAYTON",173146,88448,84698,82133,77349,12855,499,310,-84.467627,33.789892,-84.357684,33.541836
13121,13067,"FULTON","COBB",358987,155033,203954,179296,173924,5019,346,402,-84.467627,33.789892,-84.576684,33.941426
13121,13077,"FULTON","COWETA",27240,13269,13971,14625,12355,246,7,7,-84.467627,33.789892,-84.763334,33.353446
13121,13085,"FULTON","DAWSON",3198,1820,1378,1987,1208,3,0,0,-84.467627,33.789892,-84.17054,34.44427
13121,13089,"FULTON","DEKALB",572124,250863,321261,279173,259788,26824,4389,1950,-84.467627,33.789892,-84.226356,33.77148
13121,13097,"FULTON","DOUGLAS",51508,22304,29204,25102,25562,824,2,18,-84.467627,33.789892,-84.767979,33.701813
13121,13113,"FULTON","FAYETTE",42969,15337,27632,19136,23426,318,38,51,-84.467627,33.789892,-84.494169,33.4139
13121,13117,"FULTON","FORSYTH",156200,55957,100243,68902,86316,446,332,204,-84.467627,33.789892,-84.125061,34.225486
13121,13121,"FULTON","FULTON",4163002,1530393,2632609,1789612,1907088,126867,313143,26292,-84.467627,33.789892,-84.467627,33.789892
13121,13135,"FULTON","GWINNETT",219992,94216,125776,104974,109216,5539,96,167,-84.467627,33.789892,-84.023657,33.961676
13121,13139,"FULTON","HALL",6945,4199,2746,4134,2770,41,0,0,-84.467627,33.789892,-83.819766,34.316798
13121,13151,"FULTON","HENRY",29203,16972,12231,17031,11279,893,0,0,-84.467627,33.789892,-84.154174,33.452972
13121,13217,"FULTON","NEWTON",5869,3534,2335,3449,2194,226,0,0,-84.467627,33.789892,-83.850189,33.555014
13121,13223,"FULTON","PAULDING",16937,10457,6480,10300,6420,217,0,0,-84.467627,33.789892,-84.867312,33.920496
13121,13247,"FULTON","ROCKDALE",8948,5408,3540,5321,3162,465,0,0,-84.467627,33.789892,-84.026652,33.65421
13121,13255,"FULTON","SPALDING",2977,2041,936,1899,1033,45,0,0,-84.467627,33.789892,-84.284165,33.260886
13121,13297,"FULTON","WALTON",4006,2258,1748,2277,1684,45,0,0,-84.467627,33.789892,-83.733833,33.781544
13135,13013,"GWINNETT","BARROW",53177,19133,34044,24138,28948,7,25,59,-84.023657,33.961676,-83.712737,33.993199
13135,13015,"GWINNETT","BARTOW",415,214,201,246,168,1,0,0,-84.023657,33.961676,-84.840525,34.237806
13135,13045,"GWINNETT","CARROLL",123,49,74,54,69,0,0,0,-84.023657,33.961676,-85.079807,33.582781
13135,13057,"GWINNETT","CHEROKEE",8020,4754,3266,4961,3056,3,0,0,-84.023657,33.961676,-84.476236,34.243896
13135,13063,"GWINNETT","CLAYTON",5447,3796,1651,3245,1880,322,0,0,-84.023657,33.961676,-84.357684,33.541836
13135,13067,"GWINNETT","COBB",23675,14301,9374,14841,8655,179,0,0,-84.023657,33.961676,-84.576684,33.941426
13135,13077,"GWINNETT","COWETA",310,147,163,152,157,1,0,0,-84.023657,33.961676,-84.763334,33.353446
13135,13085,"GWINNETT","DAWSON",1959,1022,937,1127,832,0,0,0,-84.023657,33.961676,-84.17054,34.44427
13135,13089,"GWINNETT","DEKALB",276600,98736,177864,126373,147157,1876,565,629,-84.023657,33.961676,-84.226356,33.77148
13135,13097,"GWINNETT","DOUGLAS",1067,678,389,653,408,6,0,0,-84.023657,33.961676,-84.767979,33.701813
13135,13113,"GWINNETT","FAYETTE",614,324,290,325,287,2,0,0,-84.023657,33.961676,-84.494169,33.4139
13135,13117,"GWINNETT","FORSYTH",79828,29595,50233,36445,43326,18,0,39,-84.023657,33.961676,-84.125061,34.225486
13135,13121,"GWINNETT","FULTON",222888,95887,127001,106647,110346,5627,92,176,-84.023657,33.961676,-84.467627,33.789892
13135,13135,"GWINNETT","GWINNETT",3405676,802290,2603386,1276363,1981967,8763,123179,15404,-84.023657,33.961676,-84.023657,33.961676
13135,13139,"GWINNETT","HALL",70360,24001,46359,31865,38339,8,68,80,-84.023657,33.961676,-83.819766,34.316798
13135,13151,"GWINNETT","HENRY",4630,2534,2096,2667,1960,3,0,0,-84.023657,33.961676,-84.154174,33.452972
13135,13217,"GWINNETT","NEWTON",7332,3802,3530,4135,3194,3,0,0,-84.023657,33.961676,-83.850189,33.555014
13135,13223,"GWINNETT","PAULDING",976,613,363,623,352,1,0,0,-84.023657,33.961676,-84.867312,33.920496
13135,13247,"GWINNETT","ROCKDALE",17210,6711,10499,8054,9142,6,1,7,-84.023657,33.961676,-84.026652,33.65421
13135,13255,"GWINNETT","SPALDING",172,87,85,113,58,1,0,0,-84.023657,33.961676,-84.284165,33.260886
13135,13297,"GWINNETT","WALTON",54341,15389,38952,21708,32490,15,48,80,-84.023657,33.961676,-83.733833,33.781544
13139,13013,"HALL","BARROW",9106,3400,5706,4260,4836,2,1,7,-83.819766,34.316798,-83.712737,33.993199
13139,13015,"HALL","BARTOW",58,16,42,17,41,0,0,0,-83.819766,34.316798,-84.840525,34.237806
13139,13057,"HALL","CHEROKEE",1231,674,557,745,486,0,0,0,-83.819766,34.316798,-84.476236,34.243896
13139,13063,"HALL","CLAYTON",69,41,28,38,28,3,0,0,-83.819766,34.316798,-84.357684,33.541836
13139,13067,"HALL","COBB",950,500,450,556,394,0,0,0,-83.819766,34.316798,-84.576684,33.941426
13139,13077,"HALL","COWETA",1,0,1,1,0,0,0,0,-83.819766,34.316798,-84.763334,33.353446
13139,13085,"HALL","DAWSON",6543,2490,4053,3292,3251,0,0,0,-83.819766,34.316798,-84.17054,34.44427
13139,13089,"HALL","DEKALB",3906,2110,1796,2220,1682,4,0,0,-83.819766,34.316798,-84.226356,33.77148
13139,13097,"HALL","DOUGLAS",19,10,9,10,9,0,0,0,-83.819766,34.316798,-84.767979,33.701813
13139,13113,"HALL","FAYETTE",3,3,0,3,0,0,0,0,-83.819766,34.316798,-84.494169,33.4139
13139,13117,"HALL","FORSYTH",24393,11570,12823,13935,10455,0,0,3,-83.819766,34.316798,-84.125061,34.225486
13139,13121,"HALL","FULTON",7501,4481,3020,4446,3015,40,0,0,-83.819766,34.316798,-84.467627,33.789892
13139,13135,"HALL","GWINNETT",69808,23657,46151,31654,37994,8,69,83,-83.819766,34.316798,-84.023657,33.961676
13139,13139,"HALL","HALL",719661,187500,532161,277155,412028,309,26756,3413,-83.819766,34.316798,-83.819766,34.316798
13139,13151,"HALL","HENRY",14,8,6,12,2,0,0,0,-83.819766,34.316798,-84.154174,33.452972
13139,13217,"HALL","NEWTON",94,58,36,67,27,0,0,0,-83.819766,34.316798,-83.850189,33.555014
13139,13223,"HALL","PAULDING",19,7,12,5,14,0,0,0,-83.819766,34.316798,-84.867312,33.920496
13139,13247,"HALL","ROCKDALE",148,87,61,86,62,0,0,0,-83.819766,34.316798,-84.026652,33.65421
13139,13297,"HALL","WALTON",907,497,410,558,349,0,0,0,-83.819766,34.316798,-83.733833,33.781544
13151,13013,"HENRY","BARROW",143,67,76,71,72,0,0,0,-84.154174,33.452972,-83.712737,33.993199
13151,13015,"HENRY","BARTOW",21,5,16,9,12,0,0,0,-84.154174,33.452972,-84.840525,34.237806
13151,13045,"HENRY","CARROLL",80,31,49,47,33,0,0,0,-84.154174,33.452972,-85.079807,33.582781
13151,13057,"HENRY","CHEROKEE",120,47,73,49,71,0,0,0,-84.154174,33.452972,-84.476236,34.243896
13151,13063,"HENRY","CLAYTON",89300,26165,63135,37428,51189,288,220,175,-84.154174,33.452972,-84.357684,33.541836
13151,13067,"HENRY","COBB",3444,2333,1111,2187,1244,13,0,0,-84.154174,33.452972,-84.576684,33.941426
13151,13077,"HENRY","COWETA",1750,923,827,966,784,0,0,0,-84.154174,33.452972,-84.763334,33.353446
13151,13085,"HENRY","DAWSON",2,1,1,2,0,0,0,0,-84.154174,33.452972,-84.17054,34.44427
13151,13089,"HENRY","DEKALB",40306,14794,25512,18794,21319,160,13,20,-84.154174,33.452972,-84.226356,33.77148
13151,13097,"HENRY","DOUGLAS",776,404,372,438,338,0,0,0,-84.154174,33.452972,-84.767979,33.701813
13151,13113,"HENRY","FAYETTE",9719,4354,5365,5024,4694,1,0,0,-84.154174,33.452972,-84.494169,33.4139
13151,13117,"HENRY","FORSYTH",145,56,89,67,78,0,0,0,-84.154174,33.452972,-84.125061,34.225486
13151,13121,"HENRY","FULTON",30495,17538,12957,17466,12136,893,0,0,-84.154174,33.452972,-84.467627,33.789892
13151,13135,"HENRY","GWINNETT",4819,2615,2204,2737,2078,4,0,0,-84.154174,33.452972,-84.023657,33.961676
13151,13139,"HENRY","HALL",21,9,12,15,6,0,0,0,-84.154174,33.452972,-83.819766,34.316798
13151,13151,"HENRY","HENRY",711036,135958,575078,255234,427741,43,24823,3195,-84.154174,33.452972,-84.154174,33.452972
13151,13217,"HENRY","NEWTON",15162,5361,9801,6981,8180,0,0,1,-84.154174,33.452972,-83.850189,33.555014
13151,13223,"HENRY","PAULDING",131,52,79,67,64,0,0,0,-84.154174,33.452972,-84.867312,33.920496
13151,13247,"HENRY","ROCKDALE",16308,5465,10843,7203,9091,2,6,6,-84.154174,33.452972,-84.026652,33.65421
13151,13255,"HENRY","SPALDING",20647,7515,13132,9976,10647,0,3,21,-84.154174,33.452972,-84.284165,33.260886
13151,13297,"HENRY","WALTON",1272,725,547,738,534,0,0,0,-84.154174,33.452972,-83.733833,33.781544
13217,13013,"NEWTON","BARROW",738,459,279,457,281,0,0,0,-83.850189,33.555014,-83.712737,33.993199
13217,13045,"NEWTON","CARROLL",5,2,3,3,2,0,0,0,-83.850189,33.555014,-85.079807,33.582781
13217,13057,"NEWTON","CHEROKEE",17,15,2,13,4,0,0,0,-83.850189,33.555014,-84.476236,34.243896
13217,13063,"NEWTON","CLAYTON",2529,1646,883,1582,922,25,0,0,-83.850189,33.555014,-84.357684,33.541836
13217,13067,"NEWTON","COBB",845,546,299,512,322,11,0,0,-83.850189,33.555014,-84.576684,33.941426
13217,13077,"NEWTON","COWETA",49,16,33,15,34,0,0,0,-83.850189,33.555014,-84.763334,33.353446
13217,13085,"NEWTON","DAWSON",3,0,3,3,0,0,0,0,-83.850189,33.555014,-84.17054,34.44427
13217,13089,"NEWTON","DEKALB",12691,6780,5911,7170,5396,125,0,0,-83.850189,33.555014,-84.226356,33.77148
13217,13097,"NEWTON","DOUGLAS",102,49,53,43,59,0,0,0,-83.850189,33.555014,-84.767979,33.701813
13217,13113,"NEWTON","FAYETTE",391,224,167,235,156,0,0,0,-83.850189,33.555014,-84.494169,33.4139
13217,13117,"NEWTON","FORSYTH",76,35,41,47,29,0,0,0,-83.850189,33.555014,-84.125061,34.225486
13217,13121,"NEWTON","FULTON",6267,3865,2402,3826,2216,225,0,0,-83.850189,33.555014,-84.467627,33.789892
13217,13135,"NEWTON","GWINNETT",7600,3962,3638,4300,3297,3,0,0,-83.850189,33.555014,-84.023657,33.961676
13217,13139,"NEWTON","HALL",86,49,37,58,28,0,0,0,-83.850189,33.555014,-83.819766,34.316798
13217,13151,"NEWTON","HENRY",15213,5277,9936,6860,8352,0,0,1,-83.850189,33.555014,-84.154174,33.452972
13217,13217,"NEWTON","NEWTON",294888,57933,236955,107631,173393,0,12376,1488,-83.850189,33.555014,-83.850189,33.555014
13217,13223,"NEWTON","PAULDING",14,8,6,12,2,0,0,0,-83.850189,33.555014,-84.867312,33.920496
13217,13247,"NEWTON","ROCKDALE",48068,11495,36573,18344,29451,1,142,130,-83.850189,33.555014,-84.026652,33.65421
13217,13255,"NEWTON","SPALDING",726,393,333,418,308,0,0,0,-83.850189,33.555014,-84.284165,33.260886
13217,13297,"NEWTON","WALTON",15087,5465,9622,6870,8192,0,5,20,-83.850189,33.555014,-83.733833,33.781544
13223,13013,"PAULDING","BARROW",11,2,9,2,9,0,0,0,-84.867312,33.920496,-83.712737,33.993199
13223,13015,"PAULDING","BARTOW",10021,4046,5975,4864,5154,0,0,3,-84.867312,33.920496,-84.840525,34.237806
13223,13045,"PAULDING","CARROLL",13234,4786,8448,6542,6681,0,0,11,-84.867312,33.920496,-85.079807,33.582781
13223,13057,"PAULDING","CHEROKEE",4840,1976,2864,2418,2422,0,0,0,-84.867312,33.920496,-84.476236,34.243896
13223,13063,"PAULDING","CLAYTON",1051,699,352,652,389,10,0,0,-84.867312,33.920496,-84.357684,33.541836
13223,13067,"PAULDING","COBB",115317,35088,80229,48173,66899,23,86,136,-84.867312,33.920496,-84.576684,33.941426
13223,13077,"PAULDING","COWETA",831,409,422,450,381,0,0,0,-84.867312,33.920496,-84.763334,33.353446
13223,13085,"PAULDING","DAWSON",13,7,6,8,5,0,0,0,-84.867312,33.920496,-84.17054,34.44427
13223,13089,"PAULDING","DEKALB",4115,2410,1705,2456,1637,22,0,0,-84.867312,33.920496,-84.226356,33.77148
13223,13097,"PAULDING","DOUGLAS",32351,9529,22822,13179,19133,12,5,22,-84.867312,33.920496,-84.767979,33.701813
13223,13113,"PAULDING","FAYETTE",506,314,192,297,209,0,0,0,-84.867312,33.920496,-84.494169,33.4139
13223,13117,"PAULDING","FORSYTH",353,170,183,165,188,0,0,0,-84.867312,33.920496,-84.125061,34.225486
13223,13121,"PAULDING","FULTON",17782,11001,6781,10829,6741,212,0,0,-84.867312,33.920496,-84.467627,33.789892
13223,13135,"PAULDING","GWINNETT",1088,737,351,720,368,0,0,0,-84.867312,33.920496,-84.023657,33.961676
13223,13139,"PAULDING","HALL",22,9,13,8,14,0,0,0,-84.867312,33.920496,-83.819766,34.316798
13223,13151,"PAULDING","HENRY",143,55,88,68,75,0,0,0,-84.867312,33.920496,-84.154174,33.452972
13223,13217,"PAULDING","NEWTON",15,10,5,12,3,0,0,0,-84.867312,33.920496,-83.850189,33.555014
13223,13223,"PAULDING","PAULDING",400215,66286,333929,138649,244851,0,14954,1761,-84.867312,33.920496,-84.867312,33.920496
13223,13247,"PAULDING","ROCKDALE",55,27,28,27,28,0,0,0,-84.867312,33.920496,-84.026652,33.65421
13223,13255,"PAULDING","SPALDING",8,5,3,7,1,0,0,0,-84.867312,33.920496,-84.284165,33.260886
13223,13297,"PAULDING","WALTON",8,3,5,3,5,0,0,0,-84.867312,33.920496,-83.733833,33.781544
13247,13013,"ROCKDALE","BARROW",711,445,266,442,269,0,0,0,-84.026652,33.65421,-83.712737,33.993199
13247,13015,"ROCKDALE","BARTOW",3,2,1,2,1,0,0,0,-84.026652,33.65421,-84.840525,34.237806
13247,13045,"ROCKDALE","CARROLL",27,13,14,17,10,0,0,0,-84.026652,33.65421,-85.079807,33.582781
13247,13057,"ROCKDALE","CHEROKEE",46,24,22,28,18,0,0,0,-84.026652,33.65421,-84.476236,34.243896
13247,13063,"ROCKDALE","CLAYTON",3771,2193,1578,2177,1554,40,0,0,-84.026652,33.65421,-84.357684,33.541836
13247,13067,"ROCKDALE","COBB",1486,921,565,855,615,16,0,0,-84.026652,33.65421,-84.576684,33.941426
13247,13077,"ROCKDALE","COWETA",91,51,40,53,38,0,0,0,-84.026652,33.65421,-84.763334,33.353446
13247,13089,"ROCKDALE","DEKALB",42183,13163,29020,17799,24196,135,14,39,-84.026652,33.65421,-84.226356,33.77148
13247,13097,"ROCKDALE","DOUGLAS",236,145,91,137,99,0,0,0,-84.026652,33.65421,-84.767979,33.701813
13247,13113,"ROCKDALE","FAYETTE",384,236,148,240,144,0,0,0,-84.026652,33.65421,-84.494169,33.4139
13247,13117,"ROCKDALE","FORSYTH",135,77,58,79,56,0,0,0,-84.026652,33.65421,-84.125061,34.225486
13247,13121,"ROCKDALE","FULTON",9335,5584,3751,5467,3405,463,0,0,-84.026652,33.65421,-84.467627,33.789892
13247,13135,"ROCKDALE","GWINNETT",16859,6631,10228,7943,8900,7,1,8,-84.026652,33.65421,-84.023657,33.961676
13247,13139,"ROCKDALE","HALL",137,89,48,92,45,0,0,0,-84.026652,33.65421,-83.819766,34.316798
13247,13151,"ROCKDALE","HENRY",16135,5288,10847,7089,9033,0,6,7,-84.026652,33.65421,-84.154174,33.452972
13247,13217,"ROCKDALE","NEWTON",49175,12084,37091,18897,30004,1,147,126,-84.026652,33.65421,-83.850189,33.555014
13247,13223,"ROCKDALE","PAULDING",47,22,25,20,27,0,0,0,-84.026652,33.65421,-84.867312,33.920496
13247,13247,"ROCKDALE","ROCKDALE",267393,56571,210822,96803,158063,0,11321,1206,-84.026652,33.65421,-84.026652,33.65421
13247,13255,"ROCKDALE","SPALDING",428,253,175,262,166,0,0,0,-84.026652,33.65421,-84.284165,33.260886
13247,13297,"ROCKDALE","WALTON",8394,3325,5069,4004,4389,0,0,1,-84.026652,33.65421,-83.733833,33.781544
13255,13013,"SPALDING","BARROW",1,1,0,1,0,0,0,0,-84.284165,33.260886,-83.712737,33.993199
13255,13015,"SPALDING","BARTOW",1,1,0,0,1,0,0,0,-84.284165,33.260886,-84.840525,34.237806
13255,13045,"SPALDING","CARROLL",39,25,14,28,11,0,0,0,-84.284165,33.260886,-85.079807,33.582781
13255,13057,"SPALDING","CHEROKEE",3,1,2,3,0,0,0,0,-84.284165,33.260886,-84.476236,34.243896
13255,13063,"SPALDING","CLAYTON",6536,3398,3138,3678,2833,25,0,0,-84.284165,33.260886,-84.357684,33.541836
13255,13067,"SPALDING","COBB",322,225,97,218,103,1,0,0,-84.284165,33.260886,-84.576684,33.941426
13255,13077,"SPALDING","COWETA",3043,1646,1397,1830,1213,0,0,0,-84.284165,33.260886,-84.763334,33.353446
13255,13089,"SPALDING","DEKALB",1403,935,468,920,482,1,0,0,-84.284165,33.260886,-84.226356,33.77148
13255,13097,"SPALDING","DOUGLAS",98,67,31,70,28,0,0,0,-84.284165,33.260886,-84.767979,33.701813
13255,13113,"SPALDING","FAYETTE",7162,3145,4017,3775,3384,0,0,3,-84.284165,33.260886,-84.494169,33.4139
13255,13117,"SPALDING","FORSYTH",3,2,1,2,1,0,0,0,-84.284165,33.260886,-84.125061,34.225486
13255,13121,"SPALDING","FULTON",3341,2216,1125,2066,1229,46,0,0,-84.284165,33.260886,-84.467627,33.789892
13255,13135,"SPALDING","GWINNETT",146,81,65,98,47,1,0,0,-84.284165,33.260886,-84.023657,33.961676
13255,13139,"SPALDING","HALL",1,0,1,0,1,0,0,0,-84.284165,33.260886,-83.819766,34.316798
13255,13151,"SPALDING","HENRY",20472,7403,13069,9860,10586,0,5,21,-84.284165,33.260886,-84.154174,33.452972
13255,13217,"SPALDING","NEWTON",681,372,309,406,275,0,0,0,-84.284165,33.260886,-83.850189,33.555014
13255,13223,"SPALDING","PAULDING",7,4,3,6,1,0,0,0,-84.284165,33.260886,-84.867312,33.920496
13255,13247,"SPALDING","ROCKDALE",464,263,201,261,203,0,0,0,-84.284165,33.260886,-84.026652,33.65421
13255,13255,"SPALDING","SPALDING",209751,54443,155308,85878,112067,0,10493,1313,-84.284165,33.260886,-84.284165,33.260886
13255,13297,"SPALDING","WALTON",52,32,20,32,20,0,0,0,-84.284165,33.260886,-83.733833,33.781544
13297,13013,"WALTON","BARROW",12296,3895,8401,5163,7122,0,0,11,-83.733833,33.781544,-83.712737,33.993199
13297,13015,"WALTON","BARTOW",11,1,10,2,9,0,0,0,-83.733833,33.781544,-84.840525,34.237806
13297,13045,"WALTON","CARROLL",2,2,0,2,0,0,0,0,-83.733833,33.781544,-85.079807,33.582781
13297,13057,"WALTON","CHEROKEE",41,23,18,27,14,0,0,0,-83.733833,33.781544,-84.476236,34.243896
13297,13063,"WALTON","CLAYTON",635,423,212,418,215,2,0,0,-83.733833,33.781544,-84.357684,33.541836
13297,13067,"WALTON","COBB",580,316,264,314,266,0,0,0,-83.733833,33.781544,-84.576684,33.941426
13297,13077,"WALTON","COWETA",6,2,4,3,3,0,0,0,-83.733833,33.781544,-84.763334,33.353446
13297,13085,"WALTON","DAWSON",21,10,11,15,6,0,0,0,-83.733833,33.781544,-84.17054,34.44427
13297,13089,"WALTON","DEKALB",8712,4499,4213,4885,3800,27,0,0,-83.733833,33.781544,-84.226356,33.77148
13297,13097,"WALTON","DOUGLAS",42,15,27,13,29,0,0,0,-83.733833,33.781544,-84.767979,33.701813
13297,13113,"WALTON","FAYETTE",58,23,35,28,30,0,0,0,-83.733833,33.781544,-84.494169,33.4139
13297,13117,"WALTON","FORSYTH",514,300,214,323,191,0,0,0,-83.733833,33.781544,-84.125061,34.225486
13297,13121,"WALTON","FULTON",4315,2554,1761,2566,1703,46,0,0,-83.733833,33.781544,-84.467627,33.789892
13297,13135,"WALTON","GWINNETT",53506,14860,38646,21236,32115,14,55,86,-83.733833,33.781544,-84.023657,33.961676
13297,13139,"WALTON","HALL",977,517,460,603,374,0,0,0,-83.733833,33.781544,-83.819766,34.316798
13297,13151,"WALTON","HENRY",1226,709,517,720,506,0,0,0,-83.733833,33.781544,-84.154174,33.452972
13297,13217,"WALTON","NEWTON",14915,5430,9485,6946,7945,0,4,20,-83.733833,33.781544,-83.850189,33.555014
13297,13223,"WALTON","PAULDING",8,2,6,2,6,0,0,0,-83.733833,33.781544,-84.867312,33.920496
13297,13247,"WALTON","ROCKDALE",8412,3269,5143,3903,4508,0,0,1,-83.733833,33.781544,-84.026652,33.65421
13297,13255,"WALTON","SPALDING",72,40,32,36,36,0,0,0,-83.733833,33.781544,-84.284165,33.260886
13297,13297,"WALTON","WALTON",237147,46642,190505,85477,141488,3,8875,1304,-83.733833,33.781544,-83.733833,33.781544
