ORIG_FIPS,DEST_FIPS,origin_county,destination_county,ALLALL,WRKALL,NWKALL,ALLSOV,ALLHOV,ALLTRN,ALLWALK,ALLBIKE,Origin_Long,Origin_Lat,Dest_Long,Dest_Lat
13297,13139,WALTON,HALL,777,435,342,475,302,0,0,0,-83.733833,33.781544,-83.819766,34.316798
13223,13077,PAULDING,COWETA,761,341,420,356,405,0,0,0,-84.867312,33.920496,-84.763334,33.353446
13067,13217,COBB,NEWTON,750,379,371,372,373,5,0,0,-84.576684,33.941426,-83.850189,33.555014
13015,13097,BARTOW,DOUGLAS,732,387,345,393,339,0,0,0,-84.840525,34.237806,-84.767979,33.701813
13097,13015,DOUGLAS,BARTOW,686,347,339,364,322,0,0,0,-84.767979,33.701813,-84.840525,34.237806
13077,13223,COWETA,PAULDING,681,311,370,360,321,0,0,0,-84.763334,33.353446,-84.867312,33.920496
13045,13063,CARROLL,CLAYTON,659,391,268,426,231,2,0,0,-85.079807,33.582781,-84.357684,33.541836
13097,13151,DOUGLAS,HENRY,657,333,324,339,318,0,0,0,-84.767979,33.701813,-84.154174,33.452972
13113,13135,FAYETTE,GWINNETT,651,326,325,309,342,0,0,0,-84.494169,33.4139,-84.023657,33.961676
13013,13217,BARROW,NEWTON,645,351,294,392,253,0,0,0,-83.712737,33.993199,-83.850189,33.555014
13097,13057,DOUGLAS,CHEROKEE,644,352,292,370,273,1,0,0,-84.767979,33.701813,-84.476236,34.243896
13063,13045,CLAYTON,CARROLL,643,351,292,392,248,3,0,0,-84.357684,33.541836,-85.079807,33.582781
13217,13013,NEWTON,BARROW,638,339,299,374,264,0,0,0,-83.850189,33.555014,-83.712737,33.993199
13057,13097,CHEROKEE,DOUGLAS,631,364,267,389,241,1,0,0,-84.476236,34.243896,-84.767979,33.701813
13117,13015,FORSYTH,BARTOW,621,261,360,305,316,0,0,0,-84.125061,34.225486,-84.840525,34.237806
13135,13113,GWINNETT,FAYETTE,605,326,279,312,293,0,0,0,-84.023657,33.961676,-84.494169,33.4139
13015,13117,BARTOW,FORSYTH,603,282,321,326,277,0,0,0,-84.840525,34.237806,-84.125061,34.225486
13013,13247,BARROW,ROCKDALE,602,337,265,339,263,0,0,0,-83.712737,33.993199,-84.026652,33.65421
13151,13097,HENRY,DOUGLAS,593,349,244,348,245,0,0,0,-84.154174,33.452972,-84.767979,33.701813
13085,13067,DAWSON,COBB,592,266,326,333,259,0,0,0,-84.17054,34.44427,-84.576684,33.941426
13067,13085,COBB,DAWSON,576,259,317,315,261,0,0,0,-84.576684,33.941426,-84.17054,34.44427
13057,13063,CHEROKEE,CLAYTON,559,335,224,294,250,15,0,0,-84.476236,34.243896,-84.357684,33.541836
13297,13067,WALTON,COBB,552,235,317,261,291,0,0,0,-83.733833,33.781544,-84.576684,33.941426
13247,13013,ROCKDALE,BARROW,550,308,242,315,235,0,0,0,-84.026652,33.65421,-83.712737,33.993199
13297,13117,WALTON,FORSYTH,541,305,236,297,244,0,0,0,-83.733833,33.781544,-84.125061,34.225486
13297,13063,WALTON,CLAYTON,538,359,179,360,177,1,0,0,-83.733833,33.781544,-84.357684,33.541836
13217,13255,NEWTON,SPALDING,523,315,208,334,189,0,0,0,-83.850189,33.555014,-84.284165,33.260886
13255,13217,SPALDING,NEWTON,522,301,221,337,185,0,0,0,-84.284165,33.260886,-83.850189,33.555014
13063,13057,CLAYTON,CHEROKEE,514,311,203,264,236,14,0,0,-84.357684,33.541836,-84.476236,34.243896
13063,13297,CLAYTON,WALTON,506,303,203,309,196,1,0,0,-84.357684,33.541836,-83.733833,33.781544
13067,13297,COBB,WALTON,490,202,288,238,252,0,0,0,-84.576684,33.941426,-83.733833,33.781544
13117,13297,FORSYTH,WALTON,475,265,210,271,204,0,0,0,-84.125061,34.225486,-83.733833,33.781544
13015,13135,BARTOW,GWINNETT,471,249,222,283,187,1,0,0,-84.840525,34.237806,-84.023657,33.961676
13013,13067,BARROW,COBB,470,261,209,290,180,0,0,0,-83.712737,33.993199,-84.576684,33.941426
13135,13015,GWINNETT,BARTOW,469,211,258,236,232,1,0,0,-84.023657,33.961676,-84.840525,34.237806
13045,13015,CARROLL,BARTOW,434,196,238,206,228,0,0,0,-85.079807,33.582781,-84.840525,34.237806
13255,13247,SPALDING,ROCKDALE,407,215,192,230,177,0,0,0,-84.284165,33.260886,-84.026652,33.65421
13085,13089,DAWSON,DEKALB,403,183,220,231,171,1,0,0,-84.17054,34.44427,-84.226356,33.77148
13113,13223,FAYETTE,PAULDING,403,204,199,207,196,0,0,0,-84.494169,33.4139,-84.867312,33.920496
13223,13113,PAULDING,FAYETTE,401,214,187,221,180,0,0,0,-84.867312,33.920496,-84.494169,33.4139
13247,13255,ROCKDALE,SPALDING,379,217,162,245,134,0,0,0,-84.026652,33.65421,-84.284165,33.260886
13015,13045,BARTOW,CARROLL,374,176,198,200,174,0,0,0,-84.840525,34.237806,-85.079807,33.582781
13067,13013,COBB,BARROW,363,208,155,239,124,0,0,0,-84.576684,33.941426,-83.712737,33.993199
13089,13085,DEKALB,DAWSON,362,179,183,232,129,1,0,0,-84.226356,33.77148,-84.17054,34.44427
13067,13255,COBB,SPALDING,332,173,159,183,147,2,0,0,-84.576684,33.941426,-84.284165,33.260886
13255,13067,SPALDING,COBB,322,181,141,194,126,2,0,0,-84.284165,33.260886,-84.576684,33.941426
13063,13117,CLAYTON,FORSYTH,313,178,135,169,136,8,0,0,-84.357684,33.541836,-84.125061,34.225486
13077,13135,COWETA,GWINNETT,292,153,139,166,124,2,0,0,-84.763334,33.353446,-84.023657,33.961676
13223,13117,PAULDING,FORSYTH,291,164,127,159,132,0,0,0,-84.867312,33.920496,-84.125061,34.225486
13117,13063,FORSYTH,CLAYTON,283,175,108,161,113,9,0,0,-84.125061,34.225486,-84.357684,33.541836
13247,13113,ROCKDALE,FAYETTE,270,165,105,181,89,0,0,0,-84.026652,33.65421,-84.494169,33.4139
13113,13247,FAYETTE,ROCKDALE,269,177,92,177,92,0,0,0,-84.494169,33.4139,-84.026652,33.65421
13117,13223,FORSYTH,PAULDING,254,149,105,138,116,0,0,0,-84.125061,34.225486,-84.867312,33.920496
13217,13113,NEWTON,FAYETTE,249,149,100,150,99,0,0,0,-83.850189,33.555014,-84.494169,33.4139
13135,13077,GWINNETT,COWETA,246,124,122,129,115,2,0,0,-84.023657,33.961676,-84.763334,33.353446
13113,13217,FAYETTE,NEWTON,214,129,85,142,72,0,0,0,-84.494169,33.4139,-83.850189,33.555014
13045,13135,CARROLL,GWINNETT,213,70,143,100,113,0,0,0,-85.079807,33.582781,-84.023657,33.961676
13135,13045,GWINNETT,CARROLL,197,59,138,80,117,0,0,0,-84.023657,33.961676,-85.079807,33.582781
13097,13247,DOUGLAS,ROCKDALE,194,101,93,116,78,0,0,0,-84.767979,33.701813,-84.026652,33.65421
13247,13097,ROCKDALE,DOUGLAS,192,104,88,110,82,0,0,0,-84.026652,33.65421,-84.767979,33.701813
13255,13135,SPALDING,GWINNETT,179,85,94,112,67,0,0,0,-84.284165,33.260886,-84.023657,33.961676
13097,13117,DOUGLAS,FORSYTH,168,58,110,64,104,0,0,0,-84.767979,33.701813,-84.125061,34.225486
13097,13255,DOUGLAS,SPALDING,164,36,128,48,116,0,0,0,-84.767979,33.701813,-84.284165,33.260886
13135,13255,GWINNETT,SPALDING,144,74,70,80,64,0,0,0,-84.023657,33.961676,-84.284165,33.260886
13223,13151,PAULDING,HENRY,143,46,97,55,88,0,0,0,-84.867312,33.920496,-84.154174,33.452972
13255,13097,SPALDING,DOUGLAS,140,47,93,58,82,0,0,0,-84.284165,33.260886,-84.767979,33.701813
13045,13057,CARROLL,CHEROKEE,131,65,66,67,64,0,0,0,-85.079807,33.582781,-84.476236,34.243896
13013,13151,BARROW,HENRY,127,61,66,67,60,0,0,0,-83.712737,33.993199,-84.154174,33.452972
13057,13045,CHEROKEE,CARROLL,122,67,55,72,50,0,0,0,-84.476236,34.243896,-85.079807,33.582781
13217,13139,NEWTON,HALL,120,66,54,82,38,0,0,0,-83.850189,33.555014,-83.819766,34.316798
13139,13217,HALL,NEWTON,117,66,51,77,40,0,0,0,-83.819766,34.316798,-83.850189,33.555014
13151,13013,HENRY,BARROW,117,50,67,64,53,0,0,0,-84.154174,33.452972,-83.712737,33.993199
13151,13045,HENRY,CARROLL,116,32,84,38,78,0,0,0,-84.154174,33.452972,-85.079807,33.582781
13247,13077,ROCKDALE,COWETA,116,42,74,49,67,0,0,0,-84.026652,33.65421,-84.763334,33.353446
13117,13097,FORSYTH,DOUGLAS,115,49,66,60,55,0,0,0,-84.125061,34.225486,-84.767979,33.701813
13139,13247,HALL,ROCKDALE,113,61,52,76,37,0,0,0,-83.819766,34.316798,-84.026652,33.65421
13247,13117,ROCKDALE,FORSYTH,112,61,51,72,39,1,0,0,-84.026652,33.65421,-84.125061,34.225486
13015,13063,BARTOW,CLAYTON,111,47,64,47,64,0,0,0,-84.840525,34.237806,-84.357684,33.541836
13151,13223,HENRY,PAULDING,110,42,68,44,66,0,0,0,-84.154174,33.452972,-84.867312,33.920496
13077,13247,COWETA,ROCKDALE,105,42,63,50,55,0,0,0,-84.763334,33.353446,-84.026652,33.65421
13247,13139,ROCKDALE,HALL,104,65,39,67,37,0,0,0,-84.026652,33.65421,-83.819766,34.316798
13057,13113,CHEROKEE,FAYETTE,100,27,73,31,69,0,0,0,-84.476236,34.243896,-84.494169,33.4139
13117,13247,FORSYTH,ROCKDALE,100,56,44,70,30,0,0,0,-84.125061,34.225486,-84.026652,33.65421
13151,13057,HENRY,CHEROKEE,100,35,65,41,59,0,0,0,-84.154174,33.452972,-84.476236,34.243896
13063,13015,CLAYTON,BARTOW,95,43,52,43,52,0,0,0,-84.357684,33.541836,-84.840525,34.237806
13057,13151,CHEROKEE,HENRY,94,29,65,32,62,0,0,0,-84.476236,34.243896,-84.154174,33.452972
13085,13015,DAWSON,BARTOW,91,26,65,37,54,0,0,0,-84.17054,34.44427,-84.840525,34.237806
13063,13139,CLAYTON,HALL,88,29,59,29,57,2,0,0,-84.357684,33.541836,-83.819766,34.316798
13045,13151,CARROLL,HENRY,85,25,60,35,50,0,0,0,-85.079807,33.582781,-84.154174,33.452972
13113,13057,FAYETTE,CHEROKEE,80,19,61,21,59,0,0,0,-84.494169,33.4139,-84.476236,34.243896
13139,13063,HALL,CLAYTON,80,27,53,29,49,2,0,0,-83.819766,34.316798,-84.357684,33.541836
13063,13013,CLAYTON,BARROW,76,47,29,55,20,1,0,0,-84.357684,33.541836,-83.712737,33.993199
13013,13057,BARROW,CHEROKEE,74,38,36,38,36,0,0,0,-83.712737,33.993199,-84.476236,34.243896
13015,13085,BARTOW,DAWSON,71,19,52,27,44,0,0,0,-84.840525,34.237806,-84.17054,34.44427
13013,13063,BARROW,CLAYTON,70,41,29,55,14,1,0,0,-83.712737,33.993199,-84.357684,33.541836
13117,13217,FORSYTH,NEWTON,69,22,47,29,40,0,0,0,-84.125061,34.225486,-83.850189,33.555014
13217,13097,NEWTON,DOUGLAS,69,34,35,37,32,0,0,0,-83.850189,33.555014,-84.767979,33.701813
13057,13013,CHEROKEE,BARROW,63,34,29,40,23,0,0,0,-84.476236,34.243896,-83.712737,33.993199
13097,13217,DOUGLAS,NEWTON,63,32,31,36,27,0,0,0,-84.767979,33.701813,-83.850189,33.555014
13151,13117,HENRY,FORSYTH,61,33,28,33,28,0,0,0,-84.154174,33.452972,-84.125061,34.225486
13217,13117,NEWTON,FORSYTH,61,27,34,38,23,0,0,0,-83.850189,33.555014,-84.125061,34.225486
13013,13085,BARROW,DAWSON,55,30,25,32,23,0,0,0,-83.712737,33.993199,-84.17054,34.44427
13217,13077,NEWTON,COWETA,55,21,34,22,33,0,0,0,-83.850189,33.555014,-84.763334,33.353446
13085,13013,DAWSON,BARROW,54,25,29,31,23,0,0,0,-84.17054,34.44427,-83.712737,33.993199
13297,13113,WALTON,FAYETTE,54,20,34,23,31,0,0,0,-83.733833,33.781544,-84.494169,33.4139
13297,13255,WALTON,SPALDING,54,19,35,24,30,0,0,0,-83.733833,33.781544,-84.284165,33.260886
13113,13297,FAYETTE,WALTON,52,16,36,16,36,0,0,0,-84.494169,33.4139,-83.733833,33.781544
13297,13097,WALTON,DOUGLAS,51,12,39,11,40,0,0,0,-83.733833,33.781544,-84.767979,33.701813
13117,13151,FORSYTH,HENRY,50,26,24,34,16,0,0,0,-84.125061,34.225486,-84.154174,33.452972
13255,13297,SPALDING,WALTON,48,20,28,22,26,0,0,0,-84.284165,33.260886,-83.733833,33.781544
13297,13057,WALTON,CHEROKEE,46,31,15,35,11,0,0,0,-83.733833,33.781544,-84.476236,34.243896
13255,13045,SPALDING,CARROLL,44,22,22,31,13,0,0,0,-84.284165,33.260886,-85.079807,33.582781
13045,13255,CARROLL,SPALDING,43,19,24,30,13,0,0,0,-85.079807,33.582781,-84.284165,33.260886
13015,13139,BARTOW,HALL,42,6,36,12,30,0,0,0,-84.840525,34.237806,-83.819766,34.316798
13223,13247,PAULDING,ROCKDALE,42,23,19,26,16,0,0,0,-84.867312,33.920496,-84.026652,33.65421
13077,13057,COWETA,CHEROKEE,38,7,31,12,26,0,0,0,-84.763334,33.353446,-84.476236,34.243896
13247,13223,ROCKDALE,PAULDING,37,16,21,20,17,0,0,0,-84.026652,33.65421,-84.867312,33.920496
13057,13247,CHEROKEE,ROCKDALE,36,17,19,21,15,0,0,0,-84.476236,34.243896,-84.026652,33.65421
13045,13117,CARROLL,FORSYTH,35,4,31,7,28,0,0,0,-85.079807,33.582781,-84.125061,34.225486
13057,13077,CHEROKEE,COWETA,35,10,25,15,20,0,0,0,-84.476236,34.243896,-84.763334,33.353446
13057,13297,CHEROKEE,WALTON,35,23,12,23,12,0,0,0,-84.476236,34.243896,-83.733833,33.781544
13117,13045,FORSYTH,CARROLL,35,5,30,6,29,0,0,0,-84.125061,34.225486,-85.079807,33.582781
13139,13151,HALL,HENRY,33,9,24,11,22,0,0,0,-83.819766,34.316798,-84.154174,33.452972
13151,13139,HENRY,HALL,33,9,24,12,21,0,0,0,-84.154174,33.452972,-83.819766,34.316798
13139,13015,HALL,BARTOW,32,8,24,15,17,0,0,0,-83.819766,34.316798,-84.840525,34.237806
13077,13217,COWETA,NEWTON,30,17,13,17,13,0,0,0,-84.763334,33.353446,-83.850189,33.555014
13297,13085,WALTON,DAWSON,30,6,24,9,21,0,0,0,-83.733833,33.781544,-84.17054,34.44427
13085,13297,DAWSON,WALTON,28,4,24,7,21,0,0,0,-84.17054,34.44427,-83.733833,33.781544
13113,13117,FAYETTE,FORSYTH,26,12,14,13,13,0,0,0,-84.494169,33.4139,-84.125061,34.225486
13117,13077,FORSYTH,COWETA,26,9,17,8,18,0,0,0,-84.125061,34.225486,-84.763334,33.353446
13117,13113,FORSYTH,FAYETTE,26,12,14,17,9,0,0,0,-84.125061,34.225486,-84.494169,33.4139
13247,13057,ROCKDALE,CHEROKEE,25,9,16,15,10,0,0,0,-84.026652,33.65421,-84.476236,34.243896
13097,13297,DOUGLAS,WALTON,24,11,13,12,12,0,0,0,-84.767979,33.701813,-83.733833,33.781544
13077,13117,COWETA,FORSYTH,22,4,18,5,17,0,0,0,-84.763334,33.353446,-84.125061,34.225486
13013,13097,BARROW,DOUGLAS,19,6,13,7,12,0,0,0,-83.712737,33.993199,-84.767979,33.701813
13223,13255,PAULDING,SPALDING,19,5,14,5,14,0,0,0,-84.867312,33.920496,-84.284165,33.260886
13223,13013,PAULDING,BARROW,18,1,17,2,16,0,0,0,-84.867312,33.920496,-83.712737,33.993199
13057,13217,CHEROKEE,NEWTON,16,7,9,9,7,0,0,0,-84.476236,34.243896,-83.850189,33.555014
13217,13045,NEWTON,CARROLL,14,2,12,4,10,0,0,0,-83.850189,33.555014,-85.079807,33.582781
13217,13223,NEWTON,PAULDING,14,6,8,8,6,0,0,0,-83.850189,33.555014,-84.867312,33.920496
13045,13217,CARROLL,NEWTON,13,1,12,3,10,0,0,0,-85.079807,33.582781,-83.850189,33.555014
13217,13057,NEWTON,CHEROKEE,13,4,9,7,6,0,0,0,-83.850189,33.555014,-84.476236,34.243896
13077,13015,COWETA,BARTOW,11,9,2,8,3,0,0,0,-84.763334,33.353446,-84.840525,34.237806
13085,13097,DAWSON,DOUGLAS,11,2,9,2,9,0,0,0,-84.17054,34.44427,-84.767979,33.701813
13247,13045,ROCKDALE,CARROLL,11,4,7,5,6,0,0,0,-84.026652,33.65421,-85.079807,33.582781
13255,13223,SPALDING,PAULDING,11,5,6,6,5,0,0,0,-84.284165,33.260886,-84.867312,33.920496
13015,13077,BARTOW,COWETA,10,4,6,4,6,0,0,0,-84.840525,34.237806,-84.763334,33.353446
13045,13247,CARROLL,ROCKDALE,10,4,6,4,6,0,0,0,-85.079807,33.582781,-84.026652,33.65421
13151,13015,HENRY,BARTOW,10,4,6,8,2,0,0,0,-84.154174,33.452972,-84.840525,34.237806
13223,13217,PAULDING,NEWTON,10,5,5,4,6,0,0,0,-84.867312,33.920496,-83.850189,33.555014
13015,13247,BARTOW,ROCKDALE,9,5,4,4,5,0,0,0,-84.840525,34.237806,-84.026652,33.65421
13097,13013,DOUGLAS,BARROW,9,5,4,5,4,0,0,0,-84.767979,33.701813,-83.712737,33.993199
13113,13015,FAYETTE,BARTOW,9,7,2,6,3,0,0,0,-84.494169,33.4139,-84.840525,34.237806
13247,13015,ROCKDALE,BARTOW,9,2,7,3,6,0,0,0,-84.026652,33.65421,-84.840525,34.237806
13057,13255,CHEROKEE,SPALDING,8,3,5,2,6,0,0,0,-84.476236,34.243896,-84.284165,33.260886
13085,13063,DAWSON,CLAYTON,8,2,6,4,4,0,0,0,-84.17054,34.44427,-84.357684,33.541836
13097,13085,DOUGLAS,DAWSON,8,2,6,2,6,0,0,0,-84.767979,33.701813,-84.17054,34.44427
13015,13113,BARTOW,FAYETTE,7,6,1,2,5,0,0,0,-84.840525,34.237806,-84.494169,33.4139
13015,13151,BARTOW,HENRY,6,4,2,4,2,0,0,0,-84.840525,34.237806,-84.154174,33.452972
13097,13139,DOUGLAS,HALL,6,3,3,4,2,0,0,0,-84.767979,33.701813,-83.819766,34.316798
13113,13139,FAYETTE,HALL,6,0,6,1,5,0,0,0,-84.494169,33.4139,-83.819766,34.316798
13139,13097,HALL,DOUGLAS,6,3,3,3,3,0,0,0,-83.819766,34.316798,-84.767979,33.701813
13063,13085,CLAYTON,DAWSON,5,2,3,2,3,0,0,0,-84.357684,33.541836,-84.17054,34.44427
13139,13223,HALL,PAULDING,5,3,2,4,1,0,0,0,-83.819766,34.316798,-84.867312,33.920496
13223,13085,PAULDING,DAWSON,5,0,5,5,0,0,0,0,-84.867312,33.920496,-84.17054,34.44427
13223,13139,PAULDING,HALL,5,3,2,4,1,0,0,0,-84.867312,33.920496,-83.819766,34.316798
13297,13077,WALTON,COWETA,5,4,1,4,1,0,0,0,-83.733833,33.781544,-84.763334,33.353446
13013,13113,BARROW,FAYETTE,4,1,3,3,1,0,0,0,-83.712737,33.993199,-84.494169,33.4139
13085,13223,DAWSON,PAULDING,4,0,4,0,4,0,0,0,-84.17054,34.44427,-84.867312,33.920496
13139,13113,HALL,FAYETTE,4,0,4,0,4,0,0,0,-83.819766,34.316798,-84.494169,33.4139
13255,13117,SPALDING,FORSYTH,4,3,1,3,1,0,0,0,-84.284165,33.260886,-84.125061,34.225486
13013,13223,BARROW,PAULDING,3,2,1,3,0,0,0,0,-83.712737,33.993199,-84.867312,33.920496
13077,13297,COWETA,WALTON,3,2,1,3,0,0,0,0,-84.763334,33.353446,-83.733833,33.781544
13117,13255,FORSYTH,SPALDING,3,2,1,2,1,0,0,0,-84.125061,34.225486,-84.284165,33.260886
13013,13015,BARROW,BARTOW,2,2,0,2,0,0,0,0,-83.712737,33.993199,-84.840525,34.237806
13013,13045,BARROW,CARROLL,2,0,2,1,1,0,0,0,-83.712737,33.993199,-85.079807,33.582781
13013,13255,BARROW,SPALDING,2,1,1,1,1,0,0,0,-83.712737,33.993199,-84.284165,33.260886
13015,13297,BARTOW,WALTON,2,0,2,1,1,0,0,0,-84.840525,34.237806,-83.733833,33.781544
13045,13297,CARROLL,WALTON,2,1,1,1,1,0,0,0,-85.079807,33.582781,-83.733833,33.781544
13113,13013,FAYETTE,BARROW,2,1,1,1,1,0,0,0,-84.494169,33.4139,-83.712737,33.993199
13217,13015,NEWTON,BARTOW,2,0,2,0,2,0,0,0,-83.850189,33.555014,-84.840525,34.237806
13223,13297,PAULDING,WALTON,2,1,1,2,0,0,0,0,-84.867312,33.920496,-83.733833,33.781544
13255,13057,SPALDING,CHEROKEE,2,1,1,2,0,0,0,0,-84.284165,33.260886,-84.476236,34.243896
13297,13045,WALTON,CARROLL,2,1,1,2,0,0,0,0,-83.733833,33.781544,-85.079807,33.582781
13015,13013,BARTOW,BARROW,1,1,0,1,0,0,0,0,-84.840525,34.237806,-83.712737,33.993199
13085,13217,DAWSON,NEWTON,1,1,0,0,1,0,0,0,-84.17054,34.44427,-83.850189,33.555014
13139,13045,HALL,CARROLL,1,1,0,1,0,0,0,0,-83.819766,34.316798,-85.079807,33.582781
13139,13077,HALL,COWETA,1,0,1,0,1,0,0,0,-83.819766,34.316798,-84.763334,33.353446
13139,13255,HALL,SPALDING,1,1,0,1,0,0,0,0,-83.819766,34.316798,-84.284165,33.260886
13217,13085,NEWTON,DAWSON,1,1,0,1,0,0,0,0,-83.850189,33.555014,-84.17054,34.44427
13255,13013,SPALDING,BARROW,1,1,0,1,0,0,0,0,-84.284165,33.260886,-83.712737,33.993199
13297,13015,WALTON,BARTOW,1,0,1,0,1,0,0,0,-83.733833,33.781544,-84.840525,34.237806
